Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-10-05 14:21:33,"Push 1",54m,"Tricep Rope Pushdown",1,60.0,14,0,0,"12-15 / 15-20",,
2022-10-05 14:21:33,"Push 1",54m,"Tricep Rope Pushdown",2,40.0,15,0,0,,,
2022-10-05 14:21:33,"Push 1",54m,"Cable Crossover",1,12.0,15,0,0,"12-15",,
2022-10-05 14:21:33,"Push 1",54m,"Cable Crossover",2,14.0,6,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Rope Pullover",1,20.0,12,0,0,"8-12 / 12-15\nNot to failure - warmup","Back Width Focus",
2022-10-07 17:04:17,"Pull 1",51m,"Rope Pullover",2,15.0,15,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Lat Pulldown (Cable)",1,50.0,12,0,0,"6-9 / 12-15",,
2022-10-07 17:04:17,"Pull 1",51m,"Lat Pulldown (Cable)",2,80.0,9,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Lat Pulldown (Cable)",3,60.0,15,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"T Bar Row",1,90.0,12,0,0,"8-12 / 12-15",,
2022-10-07 17:04:17,"Pull 1",51m,"T Bar Row",2,125.0,12,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"T Bar Row",3,110.0,15,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Shrug (Barbell)",1,155.0,15,0,0,"10-15",,
2022-10-07 17:04:17,"Pull 1",51m,"Seated Row (Cable)",1,42.5,10,0,0,"Underhand / break bar\n8-12 / 12-15",,
2022-10-07 17:04:17,"Pull 1",51m,"Seated Row (Cable)",2,70.0,12,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Seated Row (Cable)",3,60.0,15,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Bent Over Row (Dumbbell)",1,25.0,10,0,0,"8-12 / 12-15",,
2022-10-07 17:04:17,"Pull 1",51m,"Bent Over Row (Dumbbell)",2,40.0,12,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Bent Over Row (Dumbbell)",3,30.0,15,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Bicep Curl (Cable)",1,25.0,12,0,0," 8-12 / 6x4 cluster\nSqueeze at top\nCluster: 4 sets of the same weight with 6 reps, 10 sec rest between",,
2022-10-07 17:04:17,"Pull 1",51m,"Bicep Curl (Cable)",2,30.0,12,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Bicep Curl (Cable)",3,20.0,6,0,0,,,
2022-10-07 17:04:17,"Pull 1",51m,"Face Pull (Cable)",1,50.0,15,0,0,"12-15",,
2022-10-07 17:04:17,"Pull 1",51m,"Face Pull (Cable)",2,40.0,15,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Seated Leg Curl (Machine)",1,105.0,15,0,0,"6-9\n12-15","",
2022-10-09 13:44:22,"Legs 1",53m,"Seated Leg Curl (Machine)",2,270.0,6,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Seated Leg Curl (Machine)",3,180.0,15,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Leg Extension (Machine)",1,60.0,20,0,0,"10-12\n15-20",,
2022-10-09 13:44:22,"Legs 1",53m,"Leg Extension (Machine)",2,149.99999999999997,12,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Leg Extension (Machine)",3,80.0,15,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Hip Adductor (Machine)",1,80.0,15,0,0,"12-15",,
2022-10-09 13:44:22,"Legs 1",53m,"Hip Adductor (Machine)",2,100.0,12,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Squat (Barbell)",1,135.0,10,0,0,"6-9\n10-12",,
2022-10-09 13:44:22,"Legs 1",53m,"Squat (Barbell)",2,245.00000000000003,8,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Squat (Barbell)",3,290.0,6,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Squat (Barbell)",4,235.0,10,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Bulgarian Split Squat",1,25.0,12,0,0,"12-15",,
2022-10-09 13:44:22,"Legs 1",53m,"Bulgarian Split Squat",2,20.0,15,0,0,,,
2022-10-09 13:44:22,"Legs 1",53m,"Seated Calf Raise (Plate Loaded)",1,90.0,15,0,0,"12-15",,
2022-10-09 13:44:22,"Legs 1",53m,"Seated Calf Raise (Plate Loaded)",2,95.0,12,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Dumbbell Y ",1,20.0,12,0,0,"8-12\n12-15","Shoulder Focus",
2022-10-10 14:11:11,"Push 2",45m,"Dumbbell Y ",2,10.0,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Shoulder Press (Machine)",1,90.0,10,0,0,"6-9\n12-15",,
2022-10-10 14:11:11,"Push 2",45m,"Shoulder Press (Machine)",2,149.99999999999997,9,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Shoulder Press (Machine)",3,90.0,12,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Incline Bench Press (Dumbbell)",1,35.0,10,0,0,"8-12\n12-15",,
2022-10-10 14:11:11,"Push 2",45m,"Incline Bench Press (Dumbbell)",2,60.0,12,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Incline Bench Press (Dumbbell)",3,40.0,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Cable Dips",1,80.0,12,0,0,"8-12\n12-15\nSet cables slightly above shoulder height ",,
2022-10-10 14:11:11,"Push 2",45m,"Cable Dips",2,67.5,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Lateral Raise (Dumbbell)",1,12.0,15,0,0,"10-15\n12-15",,
2022-10-10 14:11:11,"Push 2",45m,"Lateral Raise (Dumbbell)",2,25.0,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Lateral Raise (Dumbbell)",3,20.0,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Incline Chest Fly (Dumbbell)",1,30.0,12,0,0,"8-12\n12-15",,
2022-10-10 14:11:11,"Push 2",45m,"Incline Chest Fly (Dumbbell)",2,25.0,15,0,0,,,
2022-10-10 14:11:11,"Push 2",45m,"Single Arm Triceps Pushdown ",1,30.0,12,0,0,"10-12\n13-15",,
2022-10-10 14:11:11,"Push 2",45m,"Single Arm Triceps Pushdown ",2,20.0,13,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Stiff Leg Deadlift (Barbell)",1,135.0,10,0,0,"10 / 6-9","Back Thickness Focus",
2022-10-12 16:56:53,"Pull 2",55m,"Stiff Leg Deadlift (Barbell)",2,195.0,9,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Shrug (Barbell)",1,155.0,10,0,0,"10 / 8-12",,
2022-10-12 16:56:53,"Pull 2",55m,"Shrug (Barbell)",2,175.0,12,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Chest Supported Row",1,90.0,10,0,0,"6-9 / 10-13",,
2022-10-12 16:56:53,"Pull 2",55m,"Chest Supported Row",2,149.99999999999997,9,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Chest Supported Row",3,135.0,13,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Pull Up",1,0.0,3,0,0,"8-12",,
2022-10-12 16:56:53,"Pull 2",55m,"Pull Up",2,0.0,3,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Seated Row (Cable)",1,50.0,10,0,0,"8-12 / 12-15\nNeutral Grip",,
2022-10-12 16:56:53,"Pull 2",55m,"Seated Row (Cable)",2,80.0,12,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Seated Row (Cable)",3,70.0,15,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Lat Pulldown (Single Arm)",1,20.0,15,0,0,"12-15",,
2022-10-12 16:56:53,"Pull 2",55m,"Lat Pulldown (Single Arm)",2,27.5,15,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Incline Row (Dumbbell)",1,40.0,10,0,0,"9-12 / 13-15",,
2022-10-12 16:56:53,"Pull 2",55m,"Incline Row (Dumbbell)",2,30.0,15,0,0,,,
2022-10-12 16:56:53,"Pull 2",55m,"Bicep Curl (Cable)",1,30.0,24,0,0,"6 X 4 Cluster Set",,
2022-10-12 16:56:53,"Pull 2",55m,"Reverse Cable Curl",1,20.0,12,0,0,"8-12",,
2022-10-12 16:56:53,"Pull 2",55m,"Reverse Cable Curl",2,25.0,12,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Single Leg Standing Leg Curl",1,20.0,10,0,0,"10 / 10-12 / 12-15\nKeep your hips locked in place and arch your back","Hamstring and Glute Focus",
2022-10-14 06:27:43,"Legs 2",47m,"Single Leg Standing Leg Curl",2,60.0,11,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Single Leg Standing Leg Curl",3,40.0,13,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Leg Extension (Machine)",1,60.0,20,0,0,"20+\n12-16\nRest pause - to fail then 15-20s rest then same weight to failure again ",,
2022-10-14 06:27:43,"Legs 2",47m,"Leg Extension (Machine)",2,160.0,16,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Hip Adductor (Machine)",1,80.0,20,0,0,"15-20",,
2022-10-14 06:27:43,"Legs 2",47m,"Leg Press",1,225.0,12,0,0,"6-9\n15-20\nOnly one set warmup",,
2022-10-14 06:27:43,"Legs 2",47m,"Leg Press",2,355.0,9,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Leg Press",3,225.0,15,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Lunge (Dumbbell)",1,40.0,12,0,0,"12-15 walking",,
2022-10-14 06:27:43,"Legs 2",47m,"Lunge (Dumbbell)",2,35.0,12,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Seated Leg Curl (Machine)",1,135.0,15,0,0,"8-12\n12-20",,
2022-10-14 06:27:43,"Legs 2",47m,"Seated Leg Curl (Machine)",2,270.0,4,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Seated Leg Curl (Machine)",3,180.0,12,0,0,,,
2022-10-14 06:27:43,"Legs 2",47m,"Seated Calf Raise (Plate Loaded)",1,100.0,12,0,0,"10-12\nSlow on the way down and hold stretch",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Pec Deck (Machine)",1,8.0,15,0,0,"(Cable machine)\n15 / 12-15 / 15-20","Chest Focus",
2022-10-16 16:19:08,"Push 1",1h 9m,"Pec Deck (Machine)",2,12.0,15,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Pec Deck (Machine)",3,10.0,20,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Chest Press (Machine)",1,120.0,12,0,0,"12 / 6-9 / 12-15",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Chest Press (Machine)",2,195.0,6,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Chest Press (Machine)",3,149.99999999999997,12,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Dumbbell Shoulder Press",1,20.0,12,0,0,"12 / 12-15 / 15-20",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Dumbbell Shoulder Press",2,40.0,12,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Dumbbell Shoulder Press",3,30.0,15,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Bench Press - Close Grip (Barbell)",1,95.0,10,0,0,"10 / 6-9 / 10-15",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Bench Press - Close Grip (Barbell)",2,175.0,9,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Bench Press - Close Grip (Barbell)",3,125.0,15,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Decline Bench Press (Dumbbell)",1,40.0,12,0,0,"12 / 9-12 / 15-20",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Decline Bench Press (Dumbbell)",2,55.0,11,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Decline Bench Press (Dumbbell)",3,40.0,15,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Cable Lateral Raises",1,20.0,9,0,0,"8-12 ",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Cable Lateral Raises",2,15.0,12,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Tricep Rope Pushdown",1,60.0,15,0,0,"12-15 / 15-20",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Tricep Rope Pushdown",2,40.0,15,0,0,,,
2022-10-16 16:19:08,"Push 1",1h 9m,"Cable Crossover",1,14.0,12,0,0,"12-15",,
2022-10-16 16:19:08,"Push 1",1h 9m,"Cable Crossover",2,14.0,6,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Rope Pullover",1,25.0,12,0,0,"8-12 / 12-15\nNot to failure - warmup","Back Width Focus",
2022-10-17 19:12:44,"Pull 1",48m,"Rope Pullover",2,20.0,15,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Lat Pulldown (Cable)",1,50.0,12,0,0,"6-9 / 12-15",,
2022-10-17 19:12:44,"Pull 1",48m,"Lat Pulldown (Cable)",2,80.0,7,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"T Bar Row",1,90.0,12,0,0,"8-12 / 12-15",,
2022-10-17 19:12:44,"Pull 1",48m,"T Bar Row",2,135.0,12,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"T Bar Row",3,115.0,15,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Shrug (Barbell)",1,165.0,12,0,0,"",,
2022-10-17 19:12:44,"Pull 1",48m,"Seated Row (Cable)",1,50.0,10,0,0,"Underhand / break bar\n8-12 / 12-15",,
2022-10-17 19:12:44,"Pull 1",48m,"Seated Row (Cable)",2,90.0,10,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Seated Row (Cable)",3,80.0,8,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Bent Over Row (Dumbbell)",1,25.0,10,0,0,"8-12 / 12-15",,
2022-10-17 19:12:44,"Pull 1",48m,"Bent Over Row (Dumbbell)",2,45.0,12,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Bent Over Row (Dumbbell)",3,35.0,15,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Bicep Curl (Cable)",1,25.0,12,0,0," 8-12 / 6x4 cluster\nSqueeze at top\nCluster: 4 sets of the same weight with 6 reps, 10 sec rest between",,
2022-10-17 19:12:44,"Pull 1",48m,"Bicep Curl (Cable)",2,35.0,25,0,0,,,
2022-10-17 19:12:44,"Pull 1",48m,"Face Pull (Cable)",1,60.0,15,0,0,"12-15",,
2022-10-17 19:12:44,"Pull 1",48m,"Face Pull (Cable)",2,50.0,15,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Seated Leg Curl (Machine)",1,105.0,15,0,0,"6-9\n12-15","",
2022-10-19 17:53:06,"Legs 1",57m,"Seated Leg Curl (Machine)",2,255.0,9,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Seated Leg Curl (Machine)",3,180.0,15,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Leg Extension (Machine)",1,60.0,20,0,0,"10-12\n15-20",,
2022-10-19 17:53:06,"Legs 1",57m,"Leg Extension (Machine)",2,160.0,11,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Leg Extension (Machine)",3,80.0,20,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Hip Adductor (Machine)",1,80.0,15,0,0,"12-15",,
2022-10-19 17:53:06,"Legs 1",57m,"Hip Adductor (Machine)",2,100.0,15,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Squat (Barbell)",1,135.0,10,0,0,"6-9\n10-12",,
2022-10-19 17:53:06,"Legs 1",57m,"Squat (Barbell)",2,235.0,8,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Squat (Barbell)",3,290.0,7,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Squat (Barbell)",4,235.0,12,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Bulgarian Split Squat",1,25.0,15,0,0,"12-15",,
2022-10-19 17:53:06,"Legs 1",57m,"Bulgarian Split Squat",2,30.0,15,0,0,,,
2022-10-19 17:53:06,"Legs 1",57m,"Seated Calf Raise (Plate Loaded)",1,90.0,15,0,0,"12-15",,
2022-10-19 17:53:06,"Legs 1",57m,"Seated Calf Raise (Plate Loaded)",2,95.0,12,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Dumbbell Y ",1,20.0,8,0,0,"8-12\n12-15","Shoulder Focus",
2022-10-21 18:49:27,"Push 2",50m,"Dumbbell Y ",2,10.0,15,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Shoulder Press (Machine)",1,90.0,10,0,0,"6-9\n12-15",,
2022-10-21 18:49:27,"Push 2",50m,"Shoulder Press (Machine)",2,165.0,6,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Shoulder Press (Machine)",3,90.0,15,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Incline Bench Press (Dumbbell)",1,35.0,10,0,0,"8-12\n12-15",,
2022-10-21 18:49:27,"Push 2",50m,"Incline Bench Press (Dumbbell)",2,65.0,12,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Cable Dips",1,87.5,12,0,0,"8-12\n12-15\nSet cables slightly above shoulder height ",,
2022-10-21 18:49:27,"Push 2",50m,"Cable Dips",2,70.0,15,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Lateral Raise (Dumbbell)",1,15.0,15,0,0,"10-15\n12-15",,
2022-10-21 18:49:27,"Push 2",50m,"Lateral Raise (Dumbbell)",2,25.0,15,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Lateral Raise (Dumbbell)",3,28.0,12,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Incline Chest Fly (Dumbbell)",1,40.0,8,0,0,"8-12\n12-15",,
2022-10-21 18:49:27,"Push 2",50m,"Incline Chest Fly (Dumbbell)",2,30.0,12,0,0,,,
2022-10-21 18:49:27,"Push 2",50m,"Single Arm Triceps Pushdown ",1,20.0,12,0,0,"10-12\n13-15",,
2022-10-21 18:49:27,"Push 2",50m,"Single Arm Triceps Pushdown ",2,10.0,15,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Stiff Leg Deadlift (Barbell)",1,135.0,10,0,0,"10 / 6-9","Back Thickness Focus",
2022-10-23 18:58:16,"Pull 2",35m,"Stiff Leg Deadlift (Barbell)",2,205.0,9,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Shrug (Barbell)",1,155.0,10,0,0,"10 / 8-12",,
2022-10-23 18:58:16,"Pull 2",35m,"Shrug (Barbell)",2,175.0,12,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Chest Supported Row",1,90.0,10,0,0,"6-9 / 10-13",,
2022-10-23 18:58:16,"Pull 2",35m,"Chest Supported Row",2,165.0,9,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Chest Supported Row",3,135.0,15,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Rack Chin",1,0.0,1,0,0,"",,
2022-10-23 18:58:16,"Pull 2",35m,"Rack Chin",2,0.0,1,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Seated Row (Cable)",1,50.0,10,0,0,"8-12 / 12-15\nNeutral Grip",,
2022-10-23 18:58:16,"Pull 2",35m,"Seated Row (Cable)",2,90.0,9,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Seated Row (Cable)",3,70.0,12,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Lat Pulldown (Single Arm)",1,20.0,15,0,0,"12-15",,
2022-10-23 18:58:16,"Pull 2",35m,"Lat Pulldown (Single Arm)",2,27.5,15,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Incline Row (Dumbbell)",1,40.0,10,0,0,"9-12 / 13-15",,
2022-10-23 18:58:16,"Pull 2",35m,"Incline Row (Dumbbell)",2,35.0,15,0,0,,,
2022-10-23 18:58:16,"Pull 2",35m,"Bicep Curl (Cable)",1,35.0,24,0,0,"6 X 4 Cluster Set",,
2022-10-23 18:58:16,"Pull 2",35m,"Reverse Cable Curl",1,20.0,12,0,0,"8-12",,
2022-10-23 18:58:16,"Pull 2",35m,"Reverse Cable Curl",2,25.0,12,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Single Leg Standing Leg Curl",1,20.0,10,0,0,"10 / 10-12 / 12-15\nKeep your hips locked in place and arch your back","Hamstring and Glute Focus",
2022-10-30 16:23:36,"Legs 2",43m,"Single Leg Standing Leg Curl",2,40.0,12,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Single Leg Standing Leg Curl",3,30.0,15,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Leg Extension (Machine)",1,60.0,20,0,0,"20+\n12-16\nRest pause - to fail then 15-20s rest then same weight to failure again ",,
2022-10-30 16:23:36,"Legs 2",43m,"Leg Extension (Machine)",2,160.0,15,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Hip Adductor (Machine)",1,80.0,20,0,0,"15-20",,
2022-10-30 16:23:36,"Legs 2",43m,"Leg Press",1,225.0,12,0,0,"6-9\n15-20\nOnly one set warmup",,
2022-10-30 16:23:36,"Legs 2",43m,"Leg Press",2,365.0,9,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Leg Press",3,225.0,20,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Lunge (Dumbbell)",1,40.0,12,0,0,"12-15 walking",,
2022-10-30 16:23:36,"Legs 2",43m,"Lunge (Dumbbell)",2,35.0,12,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Seated Leg Curl (Machine)",1,105.0,15,0,0,"8-12\n12-20",,
2022-10-30 16:23:36,"Legs 2",43m,"Seated Leg Curl (Machine)",2,255.0,10,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Seated Leg Curl (Machine)",3,180.0,20,0,0,,,
2022-10-30 16:23:36,"Legs 2",43m,"Seated Calf Raise (Plate Loaded)",1,100.0,12,0,0,"10-12\nSlow on the way down and hold stretch",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Pec Deck (Machine)",1,8.0,15,0,0,"(Cable machine)\n15 / 12-15 / 15-20","Chest Focus",
2022-10-31 17:08:41,"Push 1",1h 10m,"Pec Deck (Machine)",2,14.0,15,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Pec Deck (Machine)",3,12.0,15,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Chest Press (Machine)",1,135.0,12,0,0,"12 / 6-9 / 12-15",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Chest Press (Machine)",2,195.0,9,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Chest Press (Machine)",3,149.99999999999997,12,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Dumbbell Shoulder Press",1,20.0,12,0,0,"12 / 12-15 / 15-20",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Dumbbell Shoulder Press",2,40.0,15,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Dumbbell Shoulder Press",3,30.0,15,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Bench Press - Close Grip (Barbell)",1,105.0,10,0,0,"10 / 6-9 / 10-15",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Bench Press - Close Grip (Barbell)",2,185.00000000000003,5,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Bench Press - Close Grip (Barbell)",3,135.0,12,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Decline Bench Press (Dumbbell)",1,40.0,12,0,0,"12 / 9-12 / 15-20",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Decline Bench Press (Dumbbell)",2,55.0,11,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Decline Bench Press (Dumbbell)",3,40.0,11,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Cable Lateral Raises",1,15.0,12,0,0,"8-12 ",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Cable Lateral Raises",2,10.0,12,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Tricep Rope Pushdown",1,67.0,14,0,0,"12-15 / 15-20",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Tricep Rope Pushdown",2,46.99999999999999,15,0,0,,,
2022-10-31 17:08:41,"Push 1",1h 10m,"Cable Crossover",1,14.0,15,0,0,"12-15",,
2022-10-31 17:08:41,"Push 1",1h 10m,"Cable Crossover",2,23.0,6,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Rope Pullover",1,25.0,12,0,0,"8-12 / 12-15\nNot to failure - warmup","Back Width Focus",
2022-11-07 17:38:35,"Pull 1",1h 1m,"Rope Pullover",2,30.0,15,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Lat Pulldown (Cable)",1,50.0,12,0,0,"6-9 / 12-15",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Lat Pulldown (Cable)",2,80.0,9,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Lat Pulldown (Cable)",3,60.0,15,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"T Bar Row",1,90.0,12,0,0,"8-12 / 12-15",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"T Bar Row",2,145.0,12,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"T Bar Row",3,125.0,15,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Shrug (Barbell)",1,155.0,15,0,0,"",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Seated Row (Cable)",1,60.0,10,0,0,"Underhand / break bar\n8-12 / 12-15",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Seated Row (Cable)",2,90.0,9,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Seated Row (Cable)",3,70.0,10,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Bent Over Row (Dumbbell)",1,25.0,10,0,0,"8-12 / 12-15",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Bent Over Row (Dumbbell)",2,50.0,12,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Bent Over Row (Dumbbell)",3,40.0,15,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Bicep Curl (Cable)",1,25.0,12,0,0," 8-12 / 6x4 cluster\nSqueeze at top\nCluster: 4 sets of the same weight with 6 reps, 10 sec rest between",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Bicep Curl (Cable)",2,40.0,24,0,0,,,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Face Pull (Cable)",1,60.0,15,0,0,"12-15",,
2022-11-07 17:38:35,"Pull 1",1h 1m,"Face Pull (Cable)",2,50.0,15,0,0,,,
2022-11-08 17:05:02,"Legs 1",52m,"Seated Leg Curl (Machine)",1,105.0,15,0,0,"6-9\n12-15","",
2022-11-08 17:05:02,"Legs 1",52m,"Seated Leg Curl (Machine)",2,270.0,6,0,0,,,
2022-11-08 17:05:02,"Legs 1",52m,"Seated Leg Curl (Machine)",3,195.0,12,0,0,,,
2022-11-08 17:05:02,"Legs 1",52m,"Leg Extension (Machine)",1,60.0,20,0,0,"10-12\n15-20",,
